   203/299     0.52G   0.02408   0.01724   0.00569   0.04701        26       640    0.9916    0.9966    0.9957    0.8729    0.0188   0.01147  0.003746
   204/299     0.52G   0.02436   0.01765  0.005731   0.04774        11       640    0.9944    0.9916    0.9957    0.8732   0.01869   0.01134  0.003756
   205/299     0.52G   0.02414   0.01734  0.005642   0.04712        19       640     0.995    0.9913    0.9957    0.8769   0.01868   0.01148   0.00376
   206/299     0.52G   0.02403   0.01712  0.005461   0.04661        17       640    0.9901    0.9932    0.9957    0.8777   0.01859   0.01133  0.003771
   207/299     0.52G   0.02351   0.01692  0.005326   0.04576        21       640    0.9936    0.9898    0.9956    0.8711   0.01878   0.01139  0.003756
   208/299     0.52G   0.02409   0.01672  0.005281    0.0461        11       640    0.9905    0.9904    0.9952    0.8721   0.01888   0.01152  0.003739
   209/299     0.52G    0.0238   0.01725  0.005518   0.04657        17       640    0.9899    0.9927    0.9956    0.8752   0.01865   0.01136  0.003735
   210/299     0.52G   0.02439   0.01667  0.005728   0.04678        30       640    0.9918    0.9908    0.9956     0.879   0.01863    0.0114  0.003726
   211/299     0.52G   0.02295   0.01695  0.005148   0.04504        26       640    0.9894    0.9921    0.9955    0.8739   0.01863   0.01143  0.003722
   212/299     0.52G   0.02373   0.01617  0.005495   0.04539        14       640    0.9898    0.9942    0.9956     0.875   0.01873   0.01135  0.003725
   213/299     0.52G   0.02341    0.0171  0.005377   0.04589        18       640    0.9918    0.9912    0.9956    0.8771   0.01859   0.01138  0.003744
   214/299     0.52G   0.02355   0.01691  0.005164   0.04563        14       640    0.9901    0.9938    0.9956    0.8751   0.01867    0.0114   0.00375
   215/299     0.52G   0.02345   0.01685  0.005288   0.04559        18       640    0.9852    0.9975    0.9955    0.8798    0.0186   0.01125  0.003744
   216/299     0.52G   0.02362   0.01682  0.005475   0.04592        36       640    0.9895    0.9943    0.9957     0.879   0.01856    0.0112  0.003726
   217/299     0.52G   0.02425   0.01768   0.00562   0.04755        21       640    0.9906    0.9939    0.9958    0.8777   0.01851   0.01122  0.003729
   218/299     0.52G    0.0235   0.01624  0.005361    0.0451        26       640    0.9856    0.9957    0.9957    0.8786   0.01845   0.01123  0.003739
   219/299     0.52G   0.02315   0.01702  0.005452   0.04562        33       640    0.9921    0.9942    0.9958    0.8815   0.01845   0.01123   0.00378
   220/299     0.52G   0.02382   0.01654  0.005698   0.04606         6       640    0.9887    0.9941    0.9958    0.8833   0.01842   0.01124  0.003748
   221/299     0.52G   0.02345     0.016  0.005334   0.04478        28       640    0.9887     0.994    0.9956    0.8785   0.01845   0.01129  0.003728
   222/299     0.52G   0.02356    0.0169  0.005632   0.04609        21       640    0.9895    0.9956    0.9957    0.8801   0.01834   0.01126  0.003721
   223/299     0.52G   0.02277   0.01667  0.005109   0.04455        19       640    0.9893    0.9983    0.9958    0.8817   0.01837    0.0112  0.003697
   224/299     0.52G   0.02359   0.01671  0.005402    0.0457        13       640    0.9906    0.9951    0.9958    0.8746   0.01843    0.0112   0.00368
   225/299     0.52G    0.0235    0.0165   0.00539   0.04539        26       640    0.9917    0.9945    0.9957    0.8812   0.01822   0.01105  0.003692
   226/299     0.52G   0.02267   0.01556  0.005043   0.04327        24       640    0.9913    0.9924    0.9956    0.8851   0.01818   0.01104  0.003678
   227/299     0.52G   0.02299   0.01632  0.005241   0.04455        11       640    0.9916    0.9923    0.9957    0.8808   0.01832   0.01121   0.00368
   228/299     0.52G   0.02317   0.01661  0.005404   0.04518        18       640    0.9889    0.9937    0.9957     0.883   0.01824   0.01115   0.00369
   229/299     0.52G   0.02332   0.01673  0.005323   0.04538        29       640    0.9847    0.9952    0.9957    0.8824   0.01823   0.01115  0.003719
   230/299     0.52G   0.02364    0.0168  0.005561   0.04601        28       640    0.9916    0.9893    0.9957     0.884   0.01813   0.01124  0.003734
   231/299     0.52G   0.02296   0.01652  0.005454   0.04494        15       640      0.99    0.9916    0.9957    0.8836    0.0181   0.01114  0.003696
   232/299     0.52G   0.02291   0.01629  0.005231   0.04444        13       640    0.9916    0.9897    0.9957    0.8836   0.01826   0.01119  0.003685
   233/299     0.52G   0.02291   0.01619  0.005271   0.04437        26       640    0.9886    0.9961    0.9957    0.8854   0.01807   0.01105  0.003673
   234/299     0.52G   0.02247   0.01633  0.005148   0.04394        21       640    0.9915    0.9949    0.9957    0.8875     0.018   0.01102  0.003676
   235/299     0.52G    0.0231   0.01602  0.005236   0.04435        21       640    0.9941    0.9964    0.9959    0.8851    0.0181   0.01099  0.003666
   236/299     0.52G   0.02354    0.0164   0.00564   0.04557        19       640    0.9936    0.9962     0.996    0.8838   0.01821   0.01103  0.003672
   237/299     0.52G   0.02274   0.01641  0.005159   0.04431        22       640    0.9869    0.9967    0.9957    0.8841   0.01817   0.01098  0.003672
   238/299     0.52G    0.0225   0.01606  0.005208   0.04377        29       640    0.9879    0.9981    0.9958    0.8838   0.01816   0.01117  0.003689
   239/299     0.52G   0.02335   0.01616  0.005349   0.04486        19       640    0.9881     0.996    0.9958    0.8859   0.01818   0.01105  0.003673
   240/299     0.52G   0.02276   0.01633  0.005374   0.04446        22       640    0.9933     0.992     0.996    0.8856   0.01824   0.01109  0.003673
   241/299     0.52G   0.02317   0.01652  0.005425   0.04512        11       640    0.9939    0.9881     0.996    0.8846   0.01819   0.01096  0.003667
   242/299     0.52G   0.02233   0.01592   0.00511   0.04336        40       640    0.9968    0.9878    0.9961    0.8844   0.01811   0.01086  0.003647
   243/299     0.52G     0.023   0.01671  0.005513   0.04522        14       640    0.9952    0.9929     0.996    0.8868   0.01809   0.01092  0.003658
   244/299     0.52G   0.02258   0.01659  0.005094   0.04427        21       640    0.9956    0.9968     0.996    0.8846   0.01808   0.01094  0.003665
   245/299     0.52G   0.02219   0.01609  0.005164   0.04345        17       640    0.9945    0.9959     0.996    0.8857   0.01808   0.01096  0.003639
   246/299     0.52G   0.02316   0.01653  0.005576   0.04527        13       640    0.9946    0.9956     0.996    0.8879   0.01802   0.01087   0.00363
   247/299     0.52G   0.02289   0.01561  0.005464   0.04397        15       640    0.9933    0.9956     0.996    0.8859   0.01809   0.01096  0.003676
   248/299     0.52G   0.02228   0.01584  0.005212   0.04333        15       640    0.9931    0.9962    0.9959    0.8879   0.01804   0.01088  0.003651
   249/299     0.52G   0.02207    0.0163  0.005134    0.0435        22       640    0.9946     0.994     0.996    0.8881   0.01798   0.01085  0.003639
   250/299     0.52G   0.02206   0.01568  0.004888   0.04263        10       640    0.9944    0.9937     0.996    0.8886   0.01793   0.01072  0.003641
   251/299     0.52G   0.02258   0.01616  0.005297   0.04404        14       640    0.9941    0.9912    0.9959    0.8899   0.01792    0.0108  0.003651
   252/299     0.52G    0.0228   0.01629  0.005347   0.04444        34       640    0.9932    0.9914    0.9959    0.8904   0.01788   0.01079  0.003636
   253/299     0.52G   0.02276   0.01702  0.005202   0.04498        21       640    0.9936    0.9919    0.9959    0.8894   0.01784   0.01077   0.00364
   254/299     0.52G   0.02274   0.01585  0.005191   0.04378        28       640    0.9879    0.9977     0.996    0.8897    0.0178   0.01071  0.003624
   255/299     0.52G   0.02284   0.01568  0.005436   0.04395        35       640    0.9915    0.9976    0.9961    0.8903   0.01781   0.01074  0.003627
   256/299     0.52G   0.02263   0.01632  0.005161   0.04412        20       640    0.9917    0.9977    0.9961    0.8915   0.01783   0.01072   0.00361
   257/299     0.52G   0.02205   0.01587  0.004963   0.04288        24       640    0.9908    0.9944    0.9959    0.8935   0.01778   0.01064  0.003622
   258/299     0.52G   0.02269   0.01673  0.005254   0.04468        27       640    0.9924    0.9972     0.996    0.8921   0.01783   0.01069   0.00364
   259/299     0.52G   0.02174    0.0155  0.005082   0.04233        18       640    0.9938    0.9951     0.996    0.8911   0.01783   0.01084  0.003619
   260/299     0.52G    0.0231   0.01651  0.005475   0.04509         7       640    0.9917    0.9952    0.9961      0.89   0.01778   0.01082  0.003622
   261/299     0.52G   0.02238   0.01589  0.005379   0.04366        31       640    0.9939    0.9941    0.9961    0.8902   0.01781   0.01071  0.003601
   262/299     0.52G    0.0223   0.01648  0.004974   0.04375        32       640     0.994    0.9943     0.996    0.8896   0.01782    0.0107  0.003606
   263/299     0.52G   0.02127   0.01494  0.004734   0.04094        29       640    0.9912    0.9961     0.996    0.8913    0.0177   0.01073  0.003624
   264/299     0.52G   0.02203   0.01631  0.005166   0.04351        26       640    0.9933    0.9919     0.996    0.8905   0.01779   0.01077  0.003625
   265/299     0.52G   0.02219   0.01596  0.005073   0.04323        22       640    0.9934     0.993     0.996    0.8912   0.01779   0.01083  0.003624
   266/299     0.52G   0.02239    0.0161  0.005203   0.04369        14       640      0.99    0.9962     0.996     0.894   0.01768   0.01067  0.003615
   267/299     0.52G   0.02273   0.01623  0.005464   0.04442        11       640    0.9918    0.9957     0.996    0.8921   0.01763    0.0107  0.003613
   268/299     0.52G   0.02193   0.01567  0.005106   0.04271        24       640    0.9916    0.9947     0.996    0.8929   0.01762   0.01066   0.00362
   269/299     0.52G    0.0224   0.01631  0.005447   0.04415        12       640    0.9899    0.9956     0.996    0.8947   0.01759   0.01065   0.00362
   270/299     0.52G   0.02252    0.0163   0.00541   0.04423        19       640    0.9913     0.994     0.996    0.8939   0.01758   0.01061  0.003621
   271/299     0.52G   0.02173    0.0158  0.004997   0.04253        22       640    0.9949    0.9897    0.9961    0.8947   0.01752   0.01052  0.003616
   272/299     0.52G   0.02197   0.01611  0.004957   0.04304        25       640    0.9938    0.9902    0.9961    0.8953   0.01751    0.0106  0.003626
   273/299     0.52G    0.0214    0.0152  0.004895    0.0415        37       640    0.9966    0.9896    0.9961    0.8939   0.01748   0.01059  0.003624
   274/299     0.52G   0.02198   0.01619   0.00508   0.04324        34       640    0.9938    0.9954    0.9961    0.8931   0.01752   0.01063  0.003615
   275/299     0.52G   0.02182   0.01583  0.005044   0.04269        16       640    0.9963    0.9914    0.9961    0.8989    0.0174   0.01054  0.003608
   276/299     0.52G   0.02172   0.01528  0.005054   0.04205        12       640    0.9966    0.9887    0.9961    0.8965   0.01744   0.01057  0.003605
   277/299     0.52G   0.02183   0.01604  0.005008   0.04289        30       640    0.9945     0.995    0.9961    0.8936   0.01753   0.01066  0.003596
   278/299     0.52G   0.02168   0.01538   0.00484    0.0419        23       640    0.9932     0.993    0.9961    0.8987   0.01742   0.01053  0.003595
   279/299     0.52G    0.0222   0.01563  0.005152   0.04298        14       640    0.9951     0.988     0.996    0.8952   0.01748   0.01057  0.003619
   280/299     0.52G   0.02243   0.01566  0.005208   0.04329        10       640     0.993    0.9944    0.9961    0.8974   0.01739    0.0105  0.003592
   281/299     0.52G   0.02205   0.01602  0.005053   0.04313         9       640    0.9957    0.9941    0.9961    0.8953   0.01739   0.01058  0.003587
   282/299     0.52G   0.02158   0.01529  0.004976   0.04185         9       640    0.9944    0.9935    0.9961    0.8955   0.01738   0.01058  0.003583
   283/299     0.52G    0.0221   0.01569  0.005122   0.04291        16       640    0.9927    0.9946    0.9961    0.8956   0.01738   0.01058  0.003597
   284/299     0.52G   0.02251   0.01632   0.00524   0.04407        28       640    0.9932    0.9937     0.996    0.8954   0.01736   0.01048   0.00358
   285/299     0.52G   0.02172   0.01541  0.004973    0.0421        14       640    0.9944    0.9925    0.9961    0.8991   0.01738    0.0104  0.003603
   286/299     0.52G   0.02183   0.01575  0.005055   0.04264         8       640    0.9955    0.9946    0.9961    0.8971    0.0174   0.01039  0.003592
   287/299     0.52G   0.02235   0.01578  0.005307   0.04344        34       640    0.9957    0.9927     0.996    0.8977   0.01736   0.01039  0.003584
   288/299     0.52G    0.0218   0.01613  0.005069     0.043         6       640    0.9942    0.9973    0.9961    0.8976    0.0174   0.01047  0.003598
   289/299     0.52G    0.0216   0.01493  0.005118   0.04165        14       640    0.9947    0.9956    0.9961    0.8957    0.0174   0.01052   0.00362
   290/299     0.52G   0.02201   0.01579  0.004947   0.04275        22       640    0.9888    0.9966    0.9961    0.8937   0.01746   0.01064   0.00362
   291/299     0.52G    0.0216    0.0152  0.005039   0.04183        17       640      0.99    0.9962     0.996    0.8972   0.01737   0.01054  0.003613
   292/299     0.52G   0.02205   0.01581  0.005229   0.04309        19       640      0.99    0.9957     0.996    0.8969   0.01735    0.0105  0.003597
   293/299     0.52G   0.02228   0.01573  0.005149   0.04317        18       640    0.9938    0.9938    0.9961    0.8973   0.01738   0.01045  0.003601
   294/299     0.52G   0.02162   0.01651  0.005048   0.04317        20       640    0.9956    0.9948    0.9961    0.8966   0.01741   0.01043  0.003618
   295/299     0.52G   0.02257    0.0164  0.005396   0.04436        16       640    0.9944    0.9962    0.9961    0.8972   0.01744   0.01049  0.003603
   296/299     0.52G   0.02169   0.01573   0.00496   0.04238        34       640    0.9961     0.995    0.9961     0.899   0.01741   0.01049  0.003633
   297/299     0.52G    0.0224   0.01566  0.005217   0.04328        16       640    0.9944     0.995    0.9961    0.8971   0.01744   0.01047   0.00362
   298/299     0.52G   0.02289   0.01553  0.005502   0.04392        10       640     0.995    0.9966    0.9961    0.8955   0.01743   0.01055  0.003598
   299/299     0.52G   0.02147   0.01534  0.004856   0.04167         5       640    0.9938    0.9978    0.9961    0.8965   0.01746   0.01054    0.0036
