    81/299    0.818G   0.03499   0.02734  0.006203   0.06853        10       640    0.9505    0.9703    0.9878    0.6939   0.02752   0.01806   0.00385
    82/299    0.818G    0.0356   0.02685  0.006631   0.06908         9       640    0.9652    0.9598    0.9869    0.7002   0.02731   0.01819  0.003928
    83/299    0.818G   0.03563   0.02744  0.006376   0.06945         5       640    0.9579    0.9628     0.986    0.6953   0.02726   0.01815   0.00382
    84/299    0.818G   0.03589   0.02825  0.006319   0.07045        22       640    0.9681    0.9607    0.9863    0.7112   0.02677   0.01801    0.0038
    85/299    0.818G   0.03508   0.02751  0.006444   0.06903        18       640    0.9665    0.9659    0.9864     0.703   0.02715   0.01796  0.003873
    86/299    0.818G   0.03523   0.02711  0.006283   0.06862        15       640    0.9683    0.9535    0.9874    0.7086   0.02708   0.01789  0.003826
    87/299    0.818G   0.03446   0.02774  0.006323   0.06852        20       640    0.9546    0.9661    0.9877    0.7171   0.02647   0.01791  0.003815
    88/299    0.818G   0.03435   0.02735  0.006565   0.06827        22       640    0.9538    0.9732    0.9867    0.7117   0.02626   0.01763  0.003773
    89/299    0.818G   0.03451   0.02685  0.006242    0.0676        25       640    0.9722    0.9641    0.9869    0.7124   0.02629   0.01791   0.00373
    90/299    0.818G   0.03472   0.02726  0.006389   0.06837        17       640    0.9708    0.9665    0.9888    0.7252     0.026   0.01734  0.003755
    91/299    0.818G   0.03485   0.02702  0.006327    0.0682        21       640    0.9721    0.9631    0.9893    0.7232   0.02616   0.01742   0.00376
    92/299    0.818G   0.03455   0.02646   0.00623   0.06724        18       640    0.9593    0.9715    0.9895    0.7184   0.02631   0.01744  0.003736
    93/299    0.818G   0.03466   0.02804   0.00654   0.06924        13       640     0.964    0.9778    0.9902    0.7248   0.02577    0.0174  0.003698
    94/299    0.818G   0.03385   0.02653   0.00609   0.06648        15       640    0.9662    0.9735    0.9904    0.7112   0.02635   0.01724  0.003658
    95/299    0.818G   0.03548   0.02658  0.006379   0.06844        15       640    0.9786    0.9591    0.9903    0.7222   0.02646   0.01744  0.003749
    96/299    0.818G   0.03398   0.02615  0.006351   0.06648        14       640     0.965    0.9718    0.9899    0.7257   0.02593   0.01734  0.003716
    97/299    0.818G   0.03411   0.02674  0.006207   0.06705        14       640    0.9568    0.9717    0.9885    0.7229   0.02611    0.0175  0.003724
    98/299    0.818G   0.03379   0.02588  0.006054   0.06572         8       640    0.9659    0.9669    0.9891    0.7228   0.02591   0.01725  0.003692
    99/299    0.818G   0.03364   0.02569  0.005979   0.06531        18       640    0.9603    0.9728    0.9888      0.73   0.02537   0.01698  0.003656
   100/299    0.818G   0.03318    0.0256  0.005897   0.06468        35       640    0.9664     0.967     0.989    0.7323   0.02528   0.01703  0.003716
   101/299    0.818G    0.0332    0.0261  0.006159   0.06546         8       640    0.9663    0.9733    0.9906    0.7407   0.02507   0.01692  0.003648
   102/299    0.818G   0.03389   0.02665  0.006243   0.06678         8       640    0.9609    0.9727    0.9896    0.7282   0.02607   0.01712  0.003695
   103/299    0.818G   0.03364   0.02619  0.006049   0.06588        15       640     0.966    0.9689    0.9905    0.7363   0.02529     0.017  0.003604
   104/299    0.818G   0.03267   0.02524  0.006054   0.06397         7       640     0.967     0.975    0.9901    0.7312   0.02518   0.01688  0.003638
   105/299    0.818G   0.03334   0.02532   0.00602   0.06467        12       640    0.9744    0.9747    0.9916    0.7506   0.02455   0.01656  0.003625
   106/299    0.818G   0.03256   0.02606  0.006036   0.06466        26       640    0.9672    0.9834    0.9915    0.7447   0.02506   0.01671  0.003658
   107/299    0.818G   0.03277    0.0258  0.005749   0.06432         9       640    0.9691    0.9768    0.9921    0.7494    0.0248   0.01653  0.003627
   108/299    0.818G   0.03261   0.02541  0.005899   0.06391         7       640    0.9704    0.9756    0.9913    0.7456   0.02468   0.01657  0.003576
   109/299    0.818G   0.03268   0.02537  0.005954     0.064        14       640     0.975    0.9749     0.991    0.7485   0.02475   0.01646  0.003618
   110/299    0.818G   0.03262   0.02639  0.005909   0.06493        10       640    0.9729    0.9695    0.9899    0.7423   0.02471   0.01656  0.003618
   111/299    0.818G   0.03336    0.0261  0.005885   0.06535        17       640    0.9679    0.9807    0.9911    0.7492   0.02458   0.01649  0.003596
   112/299    0.818G   0.03209   0.02565  0.005743   0.06348         7       640    0.9711    0.9733    0.9905    0.7482   0.02452    0.0165  0.003589
   113/299    0.818G   0.03251   0.02526  0.005898   0.06366        20       640    0.9735    0.9787    0.9914    0.7413    0.0251   0.01643  0.003575
   114/299    0.818G   0.03297   0.02582  0.006044   0.06484        19       640    0.9644      0.98    0.9906    0.7457   0.02453   0.01654  0.003621
   115/299    0.818G    0.0323   0.02513  0.005937   0.06336         8       640    0.9808    0.9704    0.9918    0.7583    0.0241   0.01627  0.003575
   116/299    0.818G   0.03197   0.02516  0.005592   0.06272        12       640    0.9716    0.9816    0.9928    0.7491   0.02481   0.01641  0.003572
   117/299    0.818G    0.0322   0.02515  0.005943   0.06329         8       640    0.9725    0.9809    0.9916     0.757   0.02422    0.0163  0.003604
   118/299    0.818G   0.03244   0.02511  0.005998   0.06356        18       640    0.9702    0.9802    0.9915     0.758   0.02405   0.01618   0.00355
   119/299    0.818G   0.03274   0.02508  0.005913   0.06373        17       640    0.9742    0.9791    0.9919    0.7624    0.0239   0.01611  0.003547
   120/299    0.818G   0.03242   0.02549  0.005914   0.06382        22       640    0.9732    0.9803    0.9921    0.7635   0.02381   0.01603  0.003534
   121/299    0.818G   0.03142   0.02481  0.005725   0.06196        11       640    0.9719    0.9804    0.9919    0.7606   0.02355   0.01588  0.003502
   122/299    0.818G   0.03234   0.02536  0.005827   0.06353        16       640     0.973    0.9827    0.9918    0.7606   0.02415   0.01605  0.003541
   123/299    0.818G   0.03169   0.02548  0.006017   0.06319        15       640    0.9752    0.9772    0.9924    0.7612   0.02386   0.01602  0.003492
   124/299    0.818G   0.03238   0.02525  0.005937   0.06356        13       640    0.9708    0.9821    0.9919    0.7635   0.02366   0.01593  0.003521
   125/299    0.818G   0.03159   0.02472  0.005634   0.06194        19       640    0.9723    0.9787    0.9919    0.7572   0.02386   0.01596  0.003577
   126/299    0.818G   0.03148   0.02517  0.005745   0.06239        11       640    0.9745    0.9801    0.9915    0.7628   0.02375   0.01579  0.003481
   127/299    0.818G    0.0321   0.02451  0.005979   0.06259        11       640    0.9735    0.9816    0.9925     0.765   0.02349   0.01581  0.003519
   128/299    0.818G   0.03187   0.02453  0.005795   0.06219        11       640    0.9742    0.9819    0.9926    0.7698   0.02334   0.01583  0.003541
   129/299    0.818G   0.03066   0.02472  0.005392   0.06077         7       640    0.9656    0.9847    0.9923    0.7651    0.0238   0.01593  0.003485
   130/299    0.818G   0.03177   0.02469  0.005777   0.06223        10       640    0.9773    0.9783    0.9925    0.7716   0.02336   0.01583  0.003522
   131/299    0.818G   0.03122    0.0254  0.005676   0.06229        21       640    0.9619    0.9846    0.9912    0.7727   0.02318   0.01564  0.003471
   132/299    0.818G   0.03082   0.02437  0.005511    0.0607        18       640    0.9689    0.9808    0.9914     0.765    0.0234   0.01578   0.00343
   133/299    0.818G   0.03043   0.02417  0.005678   0.06028        13       640     0.967    0.9869    0.9923    0.7789   0.02306   0.01549  0.003445
   134/299    0.818G   0.03094   0.02515  0.005664   0.06175        14       640    0.9737    0.9729    0.9925    0.7679   0.02351   0.01564  0.003456
   135/299    0.818G   0.03078   0.02492  0.005494    0.0612        23       640    0.9707    0.9871    0.9923    0.7734   0.02324   0.01562  0.003454
   136/299    0.818G   0.03045   0.02345   0.00553   0.05943        16       640    0.9718    0.9813    0.9933    0.7745   0.02302   0.01533  0.003447
   137/299    0.818G   0.03111   0.02459  0.005762   0.06146        24       640     0.974    0.9799    0.9924    0.7777   0.02305   0.01536  0.003419
   138/299    0.818G   0.03045    0.0239  0.005577   0.05993         9       640    0.9731    0.9795    0.9922    0.7744   0.02305    0.0155  0.003371
   139/299    0.818G    0.0317   0.02478  0.005909   0.06238         8       640    0.9746    0.9844    0.9928     0.774   0.02333   0.01548  0.003466
   140/299    0.818G   0.03092   0.02406  0.005438   0.06042        13       640    0.9685    0.9832    0.9915    0.7778   0.02278    0.0154   0.00342
   141/299    0.818G   0.03021   0.02426  0.005416   0.05989         7       640    0.9761    0.9809    0.9921    0.7789    0.0226   0.01529  0.003403
   142/299    0.818G   0.03021   0.02434  0.005389   0.05994         9       640    0.9699    0.9833     0.992    0.7797   0.02271   0.01534  0.003387
   143/299    0.818G   0.03061   0.02412  0.005674   0.06041         6       640    0.9708    0.9838    0.9925    0.7867   0.02253   0.01523  0.003421
   144/299    0.818G   0.03021    0.0237   0.00548   0.05939        12       640    0.9756    0.9755    0.9931    0.7864   0.02249   0.01509  0.003395
   145/299    0.818G   0.03053   0.02409  0.005523   0.06015        17       640    0.9732    0.9828    0.9936    0.7865   0.02231   0.01511  0.003384
   146/299    0.818G   0.02953   0.02388  0.005496   0.05891        13       640    0.9806    0.9748    0.9926     0.784   0.02242   0.01512   0.00336
   147/299    0.818G   0.02977   0.02411  0.005448   0.05933        16       640    0.9765     0.982    0.9922    0.7889    0.0222   0.01508  0.003342
   148/299    0.818G   0.03035   0.02419  0.005622   0.06016        23       640    0.9778    0.9803    0.9924    0.7894   0.02212   0.01509  0.003364
   149/299    0.818G   0.03056   0.02378  0.005715   0.06005        26       640    0.9762    0.9795    0.9933    0.7934   0.02214   0.01498  0.003342
   150/299    0.818G   0.02918    0.0237  0.005346   0.05823        11       640    0.9801    0.9843    0.9935    0.7945   0.02209    0.0149  0.003396
   151/299    0.818G   0.02941   0.02314  0.005325   0.05788        23       640    0.9757    0.9856    0.9933     0.792    0.0221   0.01501  0.003361
   152/299    0.818G    0.0304   0.02413  0.005708   0.06024        16       640    0.9794    0.9799    0.9934    0.7936   0.02205   0.01498   0.00338
   153/299    0.818G   0.02997   0.02395  0.005396   0.05932        26       640    0.9744    0.9834     0.992    0.7929   0.02215   0.01493  0.003347
   154/299    0.818G    0.0295   0.02368  0.005579   0.05876        17       640    0.9762    0.9819    0.9931    0.7942   0.02184   0.01481   0.00334
   155/299    0.818G   0.02998    0.0239  0.005585   0.05947        17       640    0.9797     0.982    0.9931     0.796   0.02189   0.01483  0.003357
   156/299    0.818G   0.02949    0.0235  0.005387   0.05838        11       640    0.9743    0.9866    0.9932     0.795   0.02179   0.01475  0.003321
   157/299    0.818G   0.02997   0.02369  0.005519   0.05918        20       640    0.9749    0.9862    0.9931    0.7986   0.02167   0.01471  0.003343
   158/299    0.818G   0.02974   0.02326  0.005572   0.05857         5       640    0.9822    0.9799    0.9941    0.8025   0.02168   0.01473  0.003316
   159/299    0.818G   0.02934   0.02241  0.005385   0.05713        13       640    0.9793    0.9837    0.9934    0.7994   0.02178   0.01463  0.003337
   160/299    0.818G   0.02987   0.02398  0.005556    0.0594         9       640    0.9803    0.9814    0.9937    0.7983   0.02175   0.01484  0.003365
